Date Time,p (mbar),Tpot (K),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),CO2 (ppm),T (K),Tdew (K),Tlog (K),Rain Rate (mm/h),Is Rain,Rain Type
2024-01-01 00:00:00,979.3294285714286,281.5942857142857,75.84371428571428,9.871428571428572,7.479428571428571,2.3931428571428572,4.764571428571428,7.636285714285714,1215.274,4.677428571428572,6.970285714285715,208.0,0.0,0.0,0.0,0.0,0.0,428.37714285714287,279.91742857142856,275.95599999999996,287.87285714285713,0.0,No,No Rain
2024-01-01 06:00:00,979.9100000000001,281.1852777777778,78.24944444444445,9.632222222222222,7.524444444444445,2.1077777777777778,4.790277777777778,7.679722222222221,1217.5352777777778,5.291388888888889,7.8500000000000005,210.825,0.0,0.0,51.638333333333335,95.91000000000001,119.50555555555555,428.4861111111111,279.55805555555554,276.04555555555555,287.3897222222222,0.0,No,No Rain
2024-01-01 12:00:00,980.9702777777778,281.7575,77.20472222222222,10.077222222222222,7.762499999999999,2.314722222222222,4.9366666666666665,7.911666666666666,1215.9,5.211666666666667,7.8886111111111115,211.14722222222224,0.0,12.222222222222221,67.57388888888889,131.2936111111111,161.17555555555555,427.4555555555555,280.2130555555555,276.47805555555556,288.53027777777777,0.0,No,No Rain
2024-01-01 18:00:00,983.123611111111,279.1869444444444,88.67500000000001,8.546111111111111,7.570277777777777,0.9761111111111112,4.804166666666666,7.700277777777777,1229.1177777777777,3.1125,4.545,215.10277777777776,0.005555555555555556,53.888888888888886,0.0,0.0,0.0,429.6333333333333,277.83194444444445,276.1213888888889,286.7808333333333,0.3711340206185567,No,No Rain
2024-01-02 00:00:00,980.9688888888888,278.9475,94.61666666666666,8.295277777777777,7.84111111111111,0.45444444444444443,4.986666666666667,7.992222222222223,1228.1055555555556,2.214444444444444,3.210277777777778,185.94722222222222,0.005555555555555556,117.22222222222223,0.0,0.0,0.0,433.7527777777778,277.4191666666666,276.62555555555554,286.98277777777776,0.17061611374407581,No,No Rain
2024-01-02 06:00:00,974.2311111111111,279.7741666666667,93.32222222222222,8.458333333333334,7.88638888888889,0.5722222222222223,5.050277777777778,8.095833333333333,1218.423888888889,4.141944444444444,6.336666666666667,183.30833333333334,0.07500000000000001,279.44444444444446,16.981111111111108,35.30027777777778,39.71472222222222,430.8638888888889,277.6925,276.7061111111111,286.3222222222222,0.9662027833001989,Yes,Weak Rain
2024-01-02 12:00:00,970.2816666666666,284.1072222222222,87.4361111111111,11.134166666666665,9.721944444444444,1.4127777777777777,6.256111111111111,10.01972222222222,1195.4955555555555,6.192777777777778,9.0775,207.44444444444446,0.013888888888888888,207.5,24.06083333333333,51.294444444444444,56.86805555555556,429.0416666666667,281.6661111111111,279.69027777777774,288.79555555555555,0.24096385542168675,No,No Rain
2024-01-02 18:00:00,966.2969444444445,284.45250000000004,93.36111111111111,11.131944444444445,10.391388888888889,0.7388888888888889,6.716666666666667,10.755277777777778,1190.2005555555556,4.224722222222223,6.530555555555555,199.1138888888889,0.06666666666666668,448.3333333333333,0.0,0.0,0.0,427.5416666666667,281.6766666666666,280.6688888888889,289.2208333333333,0.5353159851301117,Yes,Weak Rain
2024-01-03 00:00:00,966.2083333333334,285.7947222222222,80.345,12.172777777777776,9.768888888888888,2.404722222222222,6.312777777777778,10.110555555555557,1184.8230555555556,4.347222222222222,7.353055555555555,210.8,0.0,0.0,0.0,0.0,0.0,426.5111111111111,282.99805555555554,279.74277777777775,290.25055555555554,0.0,No,No Rain
2024-01-03 06:00:00,967.9036111111111,285.2872222222222,78.7713888888889,11.88,9.353333333333333,2.5266666666666664,6.032500000000001,9.663611111111111,1188.6163888888889,5.298055555555555,8.219722222222224,206.3861111111111,0.0,23.333333333333332,45.05888888888889,89.95222222222223,133.58749999999998,427.2888888888889,282.6377777777777,279.14138888888886,290.0669444444444,0.0,No,No Rain
2024-01-03 12:00:00,967.7975,285.6791666666667,77.17305555555555,12.194722222222222,9.391666666666667,2.8030555555555554,6.058611111111111,9.704444444444444,1186.8772222222224,4.253888888888889,7.215833333333332,208.4972222222222,0.01666666666666667,22.22222222222222,87.22694444444444,166.53555555555556,223.31805555555556,426.3388888888889,283.0177777777778,279.1980555555555,291.5858333333333,2.7000000000000006,Yes,Moderate Rain
